Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
5414,0.53,0.78,2,138,2,0,0,RandD,low,Yes
5415,0.99,0.72,4,136,3,0,0,RandD,low,Yes
5416,0.97,0.87,3,207,4,0,0,RandD,low,Yes
5417,0.18,0.93,3,245,4,1,0,RandD,low,Yes
5418,0.83,0.93,6,130,5,0,0,RandD,low,Yes
5419,0.49,0.47,4,285,3,0,0,RandD,low,Yes
5420,0.74,0.93,3,204,4,0,0,marketing,low,Yes
5421,0.7,0.6,3,183,3,0,0,sales,low,Yes
5422,0.97,0.91,3,246,2,0,0,accounting,low,Yes
5423,0.92,0.91,3,250,4,0,0,support,low,Yes
5424,0.94,0.7,3,176,3,0,0,technical,low,Yes
5425,1,0.98,3,177,2,0,0,management,low,Yes
5426,0.5,0.51,3,169,4,0,0,marketing,low,Yes
5427,0.77,0.89,3,142,3,0,0,marketing,low,Yes
5428,0.68,0.71,5,135,4,1,0,marketing,medium,Yes
5429,0.57,0.43,3,167,3,0,0,sales,medium,Yes
5430,0.57,0.61,5,191,4,0,0,sales,medium,Yes
5431,0.48,0.97,3,224,6,0,0,sales,medium,Yes
5432,0.7,0.95,5,234,6,1,0,sales,medium,Yes
5433,0.68,0.43,3,161,2,1,0,sales,medium,Yes
5434,0.62,0.68,3,124,3,0,0,sales,medium,Yes
5435,0.61,0.51,4,242,3,0,0,sales,medium,Yes
5436,0.83,0.77,2,186,2,0,0,sales,medium,Yes
5437,0.99,0.8,5,254,5,0,0,sales,medium,Yes
5438,0.58,0.72,4,170,2,0,0,sales,medium,Yes
5439,0.93,0.83,4,225,2,0,0,sales,medium,Yes
5440,0.66,0.5,4,263,3,0,0,sales,high,Yes
5441,0.52,0.98,4,148,3,0,0,sales,low,Yes
5442,0.5,0.6,5,216,3,0,0,sales,medium,Yes
5443,0.16,0.7,5,257,4,0,0,sales,medium,Yes
5444,0.62,0.74,4,173,2,0,0,sales,medium,Yes
5445,0.49,0.49,6,188,3,0,0,sales,medium,Yes
5446,0.56,0.91,4,188,2,1,0,sales,low,Yes
5447,0.96,0.59,4,108,6,0,0,sales,low,Yes
5448,0.5,0.75,5,179,3,0,0,accounting,low,Yes
5449,0.99,0.99,4,195,2,0,0,accounting,low,Yes
5450,0.54,0.51,3,265,3,0,0,accounting,low,Yes
5451,0.52,0.9,4,285,2,0,0,hr,low,Yes
5452,0.81,0.99,5,202,4,0,0,hr,low,Yes
5453,0.5,0.73,4,271,2,0,0,hr,low,Yes
5454,0.51,0.88,3,202,4,0,0,hr,low,Yes
5455,0.41,0.47,6,171,2,0,0,technical,low,Yes
5456,0.62,0.72,2,180,2,1,0,technical,low,Yes
5457,0.56,0.68,3,269,3,1,0,technical,low,Yes
5458,0.96,0.75,3,231,3,0,0,technical,low,Yes
5459,0.58,0.64,2,249,2,0,0,technical,low,Yes
5460,0.66,0.75,3,228,2,0,0,technical,low,Yes
5461,0.56,0.75,2,264,2,0,0,technical,low,Yes
5462,0.56,0.93,4,210,3,1,0,technical,low,Yes
5463,0.67,0.91,3,256,3,0,0,technical,low,Yes
5464,0.72,0.71,5,137,3,0,0,technical,low,Yes
5465,0.59,0.79,4,272,3,0,0,technical,low,Yes
5466,0.95,0.55,5,185,2,0,0,support,low,Yes
5467,1,0.93,3,264,4,0,0,support,medium,Yes
5468,0.56,0.64,3,238,3,0,0,support,medium,Yes
5469,0.52,0.49,4,98,3,0,0,support,medium,Yes
5470,0.88,0.9,4,248,2,0,0,support,medium,Yes
5471,0.58,0.84,4,271,2,0,0,support,medium,Yes
5472,0.86,0.92,3,180,2,0,0,support,medium,Yes
5473,0.19,0.64,5,181,4,1,0,support,medium,Yes
5474,0.6,0.6,4,182,3,0,0,support,medium,Yes
5475,0.82,0.87,3,204,4,0,0,support,medium,Yes
5476,0.64,0.75,4,170,3,0,0,support,medium,Yes
5477,0.83,0.67,4,139,3,0,0,technical,medium,Yes
5478,0.57,0.75,3,159,2,0,0,technical,medium,Yes
5479,0.98,0.92,3,254,3,0,0,technical,high,Yes
5480,0.54,0.69,4,168,2,0,0,management,low,Yes
5481,0.72,0.66,3,256,2,0,0,IT,medium,Yes
5482,0.89,0.87,4,209,2,0,0,IT,medium,Yes
5483,0.41,0.57,3,193,3,1,0,IT,medium,Yes
5484,0.93,0.62,4,142,2,0,0,IT,medium,Yes
5485,0.9,0.9,3,274,3,0,0,IT,low,Yes
5486,0.38,0.59,4,276,2,0,0,product_mng,low,Yes
5487,0.52,0.88,4,155,3,1,0,product_mng,low,Yes
5488,0.99,0.72,3,220,2,1,0,product_mng,low,Yes
5489,0.69,0.74,2,271,2,0,0,product_mng,low,Yes
5490,0.76,0.76,5,175,3,0,0,IT,low,Yes
5491,0.42,0.46,3,128,2,1,0,RandD,low,Yes
5492,0.78,0.9,4,104,4,0,0,RandD,low,Yes
5493,0.37,0.46,3,173,6,0,0,RandD,medium,Yes
5494,0.89,0.39,6,190,3,1,0,RandD,medium,Yes
5495,0.93,0.49,5,167,3,0,0,RandD,medium,Yes
5496,0.98,0.56,3,187,3,0,0,RandD,medium,Yes
5497,0.65,0.56,3,259,3,0,0,marketing,medium,Yes
5498,0.3,0.61,3,138,5,0,0,sales,medium,Yes
5499,0.97,1,5,251,2,0,0,accounting,medium,Yes
5500,0.84,0.49,5,189,2,0,0,support,medium,Yes
5501,0.76,0.76,4,149,3,0,0,technical,medium,Yes
5502,0.5,0.74,4,246,3,0,0,management,medium,Yes
5503,0.48,0.61,3,146,3,0,0,marketing,medium,Yes
5504,0.56,0.63,4,204,4,0,0,marketing,medium,Yes
5505,0.99,0.77,4,184,3,0,0,marketing,medium,Yes
5506,0.65,0.94,4,174,3,0,0,sales,medium,Yes
5507,0.92,0.81,3,196,2,0,0,sales,medium,Yes
5508,0.88,0.76,3,223,3,0,0,sales,medium,Yes
5509,0.99,0.86,3,198,3,0,0,sales,medium,Yes
5510,0.96,0.93,5,141,2,1,0,sales,medium,Yes
5511,0.55,0.85,4,273,2,0,0,sales,medium,Yes
5512,0.71,0.94,4,209,3,0,0,sales,medium,Yes
5513,0.72,0.68,3,135,4,0,0,sales,medium,Yes
5514,0.23,0.5,5,100,3,0,0,sales,medium,Yes
5515,0.78,0.61,3,193,3,0,0,sales,medium,Yes
5516,0.82,0.61,3,229,2,0,0,sales,medium,Yes
5517,0.49,0.74,4,104,4,0,0,sales,medium,Yes
5518,0.96,0.82,4,201,2,0,0,sales,high,Yes
5519,0.5,0.78,3,206,3,1,1,sales,high,Yes
5520,0.98,0.57,5,141,3,0,1,sales,high,Yes
5521,0.85,0.57,4,150,3,0,1,sales,high,Yes
5522,0.72,0.75,3,166,3,0,1,sales,high,Yes
5523,0.78,0.83,4,252,2,0,1,sales,high,Yes
5524,0.62,0.43,2,106,2,0,1,sales,high,Yes
5525,0.64,0.38,5,171,6,1,1,accounting,high,Yes
5526,0.24,0.5,4,232,3,0,1,accounting,high,Yes
5527,0.84,0.78,5,172,2,0,1,accounting,high,Yes
5528,0.61,0.61,4,239,2,0,1,hr,high,Yes
5529,0.79,0.71,4,222,3,0,1,hr,high,Yes
5530,0.86,0.77,3,152,3,0,1,hr,low,Yes
5531,0.7,0.54,3,198,3,1,1,hr,low,Yes
5532,0.53,0.76,5,143,4,0,1,technical,low,Yes
5533,0.58,0.88,3,157,4,0,1,technical,low,Yes
5534,0.45,0.55,5,268,2,0,0,technical,low,Yes
5535,0.86,0.87,4,183,3,0,0,technical,low,Yes
5536,0.95,0.81,4,238,2,0,0,technical,low,Yes
5537,0.51,0.84,4,214,2,0,0,technical,low,Yes
5538,0.35,0.41,6,244,3,0,0,technical,low,Yes
5539,0.99,0.57,3,221,3,0,0,technical,low,Yes
5540,0.73,0.49,4,200,2,1,0,technical,low,Yes
5541,0.44,0.48,2,226,3,0,0,technical,low,Yes
5542,0.43,0.74,4,121,5,1,0,technical,low,Yes
5543,0.81,0.77,5,249,2,0,0,support,low,Yes
5544,0.77,0.83,3,204,3,0,0,support,low,Yes
5545,0.52,0.86,5,256,3,0,0,support,medium,Yes
5546,0.21,0.92,2,211,2,0,0,support,medium,Yes
5547,0.88,0.93,3,162,3,0,0,support,medium,Yes
5548,0.48,0.8,5,235,2,0,0,support,medium,Yes
5549,0.21,0.63,5,226,3,0,0,support,medium,Yes
5550,0.81,0.53,4,242,3,0,0,support,medium,Yes
5551,0.38,0.77,3,173,5,0,0,support,medium,Yes
5552,0.67,0.77,5,167,2,0,0,support,medium,Yes
5553,0.87,0.94,4,256,2,0,0,support,medium,Yes
5554,0.85,0.41,2,229,6,0,0,technical,medium,Yes
5555,0.52,0.9,5,176,3,0,0,technical,medium,Yes
5556,0.9,0.95,3,133,4,0,0,technical,medium,Yes
5557,0.85,0.56,5,203,3,0,0,management,high,Yes
5558,0.77,0.52,3,210,3,1,0,IT,high,Yes
5559,0.61,0.97,4,198,2,0,0,IT,high,Yes
5560,0.74,0.54,3,175,3,1,0,IT,high,Yes
5561,0.56,0.85,5,245,3,0,0,IT,high,Yes
5562,0.28,0.97,4,102,3,0,0,IT,high,Yes
5563,0.86,0.68,2,192,3,0,0,product_mng,high,Yes
5564,0.63,0.78,4,160,2,0,0,product_mng,high,Yes
5565,0.85,0.96,3,211,2,0,0,product_mng,low,Yes
5566,0.84,0.84,6,261,5,0,0,product_mng,low,Yes
5567,0.98,0.6,4,191,3,0,0,IT,low,Yes
5568,0.51,0.78,5,225,4,0,0,RandD,low,Yes
5569,0.71,0.85,4,157,2,0,0,RandD,low,Yes
5570,0.88,0.69,3,248,4,0,0,RandD,low,Yes
5571,0.16,0.81,2,159,6,1,0,RandD,low,Yes
5572,0.98,0.86,4,254,2,1,0,RandD,low,Yes
5573,0.81,0.76,3,203,3,0,0,RandD,medium,Yes
5574,0.17,0.79,2,126,5,0,0,marketing,medium,Yes
5575,0.22,0.65,6,212,4,0,0,sales,medium,Yes
5576,0.67,0.69,5,225,3,0,0,accounting,medium,Yes
5577,0.72,0.83,5,193,2,0,0,support,medium,Yes
5578,0.67,0.91,3,147,3,0,0,technical,medium,Yes
5579,0.47,0.55,2,156,2,0,0,management,medium,Yes
5580,0.51,0.75,3,234,2,1,0,marketing,medium,Yes
5581,0.88,0.71,5,246,3,0,0,marketing,medium,Yes
5582,0.48,0.94,4,231,4,0,0,marketing,medium,Yes
5583,0.66,0.99,4,209,3,0,0,sales,medium,Yes
5584,0.58,0.5,3,144,3,0,0,sales,medium,Yes
5585,0.23,0.96,2,234,4,0,0,sales,medium,Yes
5586,0.86,0.77,5,230,2,0,0,sales,medium,Yes
5587,0.81,0.99,2,156,5,0,0,sales,medium,Yes
5588,0.75,0.54,6,138,4,1,0,sales,medium,Yes
5589,0.49,0.89,2,233,4,1,0,sales,medium,Yes
5590,0.31,0.5,3,262,5,0,0,sales,medium,Yes
5591,0.83,0.75,6,215,5,0,0,sales,medium,Yes
5592,0.7,0.55,4,227,3,0,0,sales,medium,Yes
5593,0.49,0.99,3,199,3,0,0,sales,medium,Yes
5594,0.57,0.92,3,238,2,0,0,sales,medium,Yes
5595,0.37,0.45,6,100,5,1,0,sales,medium,Yes
5596,0.69,0.75,3,179,2,1,0,sales,high,Yes
5597,0.62,0.98,4,107,2,0,0,sales,low,Yes
5598,0.5,0.68,4,274,4,0,0,sales,medium,Yes
5599,0.81,0.73,4,272,2,0,0,sales,medium,Yes
5600,0.2,0.41,6,264,3,0,0,sales,medium,Yes
5601,0.22,0.58,2,255,5,0,0,sales,medium,Yes
5602,0.63,0.79,5,215,2,1,0,accounting,medium,Yes
5603,0.68,0.53,3,156,4,0,0,accounting,medium,Yes
5604,0.52,0.49,3,146,2,1,0,accounting,medium,Yes
5605,0.22,0.52,6,217,6,0,0,hr,medium,Yes
5606,0.51,0.82,3,206,4,0,0,hr,medium,Yes
5607,0.66,0.92,4,239,3,0,0,hr,medium,Yes
5608,0.26,0.37,2,232,3,1,0,hr,low,Yes
5609,0.42,0.4,3,160,2,0,0,technical,low,Yes
5610,0.86,0.77,5,237,3,1,0,technical,low,Yes
5611,0.52,0.68,3,162,4,1,0,technical,low,Yes
5612,0.95,0.64,3,138,4,1,0,technical,low,Yes
5613,0.63,0.94,2,228,2,1,0,technical,low,Yes
5614,1,0.54,3,151,2,1,0,technical,low,Yes
5615,0.54,0.58,3,169,2,1,0,technical,high,Yes
5616,0.9,0.7,3,147,4,0,0,technical,low,Yes
5617,0.49,0.99,6,205,5,0,0,technical,high,Yes
5618,0.81,0.6,3,140,2,0,0,technical,high,Yes
5619,0.5,0.66,4,150,4,0,0,technical,low,Yes
5620,0.7,0.88,4,191,3,1,0,support,low,Yes
5621,0.5,0.85,4,150,2,0,0,support,high,Yes
5622,0.98,0.66,2,255,3,0,0,support,low,Yes
5623,0.86,0.51,3,230,3,0,0,support,medium,Yes
5624,0.93,0.77,3,202,5,0,0,support,high,Yes
5625,0.62,0.75,3,180,3,0,0,support,medium,Yes
5626,0.64,0.57,3,179,3,0,0,support,medium,Yes
5627,0.66,0.94,4,198,3,1,0,support,medium,Yes
5628,0.65,0.86,4,267,2,0,0,support,medium,Yes
5629,0.89,0.84,3,166,2,0,0,support,high,Yes
5630,0.77,0.58,4,162,2,0,0,support,medium,Yes
5631,0.4,0.36,4,128,4,0,0,technical,medium,Yes
5632,0.36,0.44,4,114,4,0,0,technical,medium,Yes
5633,0.3,0.48,2,104,2,0,0,technical,high,Yes
5634,0.9,0.64,4,139,3,1,0,management,medium,Yes
5635,0.23,0.49,5,214,5,0,0,IT,high,Yes
5636,0.24,0.79,2,175,5,0,0,IT,low,Yes
5637,0.98,0.92,4,175,2,0,0,IT,medium,Yes
5638,0.49,0.48,2,186,2,0,0,IT,medium,Yes
5639,0.23,0.48,3,139,4,0,0,IT,medium,Yes
5640,0.79,0.71,3,202,3,0,0,product_mng,medium,Yes
5641,0.21,0.76,4,165,6,1,0,product_mng,low,Yes
5642,0.38,0.92,5,238,2,0,0,product_mng,low,Yes
5643,0.17,0.59,4,179,4,0,0,product_mng,low,Yes
5644,0.56,0.69,5,239,2,1,0,IT,low,Yes
5645,0.97,0.7,5,195,2,1,0,RandD,low,Yes
5646,0.22,0.78,6,206,6,0,0,RandD,low,Yes
5647,0.84,0.88,3,194,3,0,0,RandD,low,Yes
5648,0.64,0.63,5,105,5,1,0,RandD,low,Yes
5649,0.78,0.69,5,256,3,0,0,RandD,low,Yes
5650,0.23,0.4,6,110,4,1,0,marketing,low,Yes
5651,0.99,0.82,6,185,4,1,0,sales,high,Yes
5652,0.15,0.76,4,255,6,0,0,accounting,low,Yes
5653,0.24,0.96,3,174,6,0,0,support,low,Yes
5654,0.84,0.71,4,273,3,0,0,technical,low,Yes
5655,0.82,0.58,2,248,6,0,0,management,low,Yes
5656,0.17,0.86,3,286,6,0,0,marketing,high,Yes
5657,0.72,0.71,5,248,2,0,0,marketing,low,Yes
5658,0.86,0.91,3,234,3,1,0,marketing,low,Yes
5659,0.75,0.55,3,162,3,0,0,sales,low,Yes
5660,0.93,0.82,5,272,3,0,0,sales,high,Yes
5661,0.75,0.52,3,260,3,1,0,sales,low,Yes
5662,0.45,0.55,3,151,3,0,0,sales,medium,Yes
5663,0.44,0.87,2,140,4,0,0,sales,high,Yes
5664,0.55,0.9,5,237,3,0,0,sales,medium,Yes
5665,0.78,0.56,5,252,2,0,0,sales,high,Yes
5666,0.5,0.52,4,178,3,0,0,sales,medium,Yes
5667,0.96,0.66,4,268,3,0,0,sales,medium,Yes
5668,0.72,0.53,5,244,4,0,0,sales,medium,Yes
5669,0.77,0.55,3,225,3,0,0,sales,medium,Yes
5670,0.89,0.94,5,223,3,0,0,sales,medium,Yes
5671,0.58,0.79,4,149,6,0,0,sales,medium,Yes
5672,0.75,0.96,5,190,3,0,0,sales,medium,Yes
5673,0.77,0.8,4,167,3,0,0,sales,medium,Yes
5674,0.76,0.87,4,161,3,0,0,sales,high,Yes
5675,0.87,0.76,4,218,2,0,0,sales,low,Yes
5676,0.95,0.74,3,212,3,0,0,sales,medium,Yes
5677,0.73,0.54,3,150,3,0,0,sales,medium,Yes
5678,0.2,0.56,5,181,6,0,0,accounting,medium,Yes
5679,0.55,0.43,3,120,6,1,0,accounting,medium,Yes
5680,0.21,0.53,3,229,5,0,0,accounting,medium,Yes
5681,0.91,0.74,3,139,5,1,0,hr,medium,Yes
5682,0.61,0.87,4,151,3,0,0,hr,medium,Yes
5683,0.89,0.59,4,230,3,0,0,hr,medium,Yes
5684,0.65,0.76,4,193,2,0,0,hr,medium,Yes
5685,0.7,0.48,4,229,2,0,0,technical,high,Yes
5686,0.79,0.95,3,222,4,0,0,technical,low,Yes
5687,0.99,0.67,3,200,2,0,0,technical,low,Yes
5688,0.52,0.77,4,134,4,0,0,technical,low,Yes
5689,0.71,0.97,3,219,3,0,0,technical,high,Yes
5690,0.21,0.58,5,197,4,0,0,technical,low,Yes
5691,0.4,0.62,3,283,5,0,0,technical,low,Yes
5692,0.74,0.75,4,149,3,0,0,technical,low,Yes
5693,0.79,0.6,4,161,3,0,0,technical,high,Yes
5694,0.88,0.58,5,264,3,0,0,technical,low,Yes
5695,0.89,0.93,4,137,2,0,0,technical,low,Yes
5696,0.61,0.72,3,144,2,0,0,support,low,Yes
5697,0.48,0.54,4,105,5,1,0,support,low,Yes
5698,0.81,0.98,6,196,2,0,0,support,low,Yes
5699,0.71,0.74,3,250,3,0,0,support,low,Yes
5700,0.92,0.53,3,253,3,0,0,support,low,Yes
5701,0.99,0.71,4,199,4,0,0,support,medium,Yes
5702,0.74,0.55,6,130,2,0,0,support,medium,Yes
5703,1,0.94,3,257,4,0,0,support,medium,Yes
5704,0.81,0.55,3,127,4,0,0,support,medium,Yes
5705,0.59,0.7,2,153,2,0,0,support,medium,Yes
5706,0.9,0.58,5,260,2,0,0,support,medium,Yes
5707,0.98,0.9,4,247,2,0,0,technical,medium,Yes
5708,0.56,0.55,3,250,4,0,0,technical,medium,Yes
5709,0.86,0.89,4,136,4,0,0,technical,medium,Yes
5710,0.82,0.59,3,210,3,0,0,management,medium,Yes
5711,0.94,0.53,4,183,3,0,0,IT,medium,Yes
5712,0.68,0.96,4,255,3,0,0,IT,medium,Yes
5713,0.81,0.69,5,109,2,0,0,IT,high,Yes
5714,0.59,0.59,3,173,3,0,0,IT,low,Yes
5715,0.54,0.82,4,266,2,0,0,IT,medium,Yes
5716,0.77,0.87,5,257,2,0,0,product_mng,medium,Yes
5717,0.62,0.61,6,103,4,0,0,product_mng,medium,Yes
5718,0.58,0.57,5,105,6,0,0,product_mng,medium,Yes
5719,0.63,0.84,3,269,2,0,0,product_mng,low,Yes
5720,0.78,1,4,154,2,0,0,IT,low,Yes
5721,0.82,0.78,5,232,3,0,0,RandD,low,Yes
5722,0.73,0.86,3,215,4,0,0,RandD,low,Yes
5723,0.53,0.74,4,272,2,1,0,RandD,low,Yes
5724,0.88,0.62,4,221,2,0,0,RandD,low,Yes
5725,0.65,0.6,4,200,4,0,0,RandD,low,Yes
5726,0.57,0.61,5,254,5,0,0,marketing,low,Yes
5727,0.93,0.76,5,187,3,0,0,marketing,low,Yes
5728,0.83,0.64,2,192,2,0,0,sales,low,Yes
5729,0.73,0.45,5,232,4,0,0,accounting,low,Yes
5730,0.78,0.67,4,221,3,1,0,support,low,Yes
5731,0.9,0.62,3,233,5,1,0,technical,low,Yes
5732,0.59,0.66,3,166,3,1,0,management,low,Yes
5733,0.67,0.89,2,173,3,0,0,marketing,low,Yes
5734,0.59,0.51,4,184,2,0,0,marketing,low,Yes
5735,0.53,0.54,4,257,3,1,0,marketing,low,Yes
5736,0.56,0.73,4,226,2,0,0,sales,low,Yes
5737,0.72,0.89,3,221,3,0,0,sales,low,Yes
5738,0.81,0.49,2,205,5,1,0,sales,low,Yes
5739,0.54,0.68,3,158,3,0,0,sales,low,Yes
5740,0.91,0.87,3,199,3,0,0,sales,medium,Yes
5741,0.51,0.96,3,192,3,0,0,sales,medium,Yes
5742,0.59,0.39,4,190,5,0,0,sales,medium,Yes
5743,0.64,0.86,5,222,3,0,0,sales,medium,Yes
5744,0.95,0.68,5,225,3,0,0,sales,medium,Yes
5745,0.75,0.69,3,274,2,0,0,sales,medium,Yes
5746,0.44,0.38,3,197,2,0,0,sales,medium,Yes
5747,0.55,0.6,4,176,3,0,0,sales,medium,Yes
5748,0.6,0.81,3,226,2,0,0,sales,medium,Yes
5749,0.84,0.58,5,186,2,0,0,sales,medium,Yes
5750,0.49,0.65,3,226,3,0,0,sales,medium,Yes
5751,0.75,0.71,4,209,3,0,0,sales,medium,Yes
5752,0.35,0.81,5,182,5,0,0,sales,high,Yes
5753,0.68,0.78,3,232,3,0,0,sales,low,Yes
5754,0.52,0.53,2,286,3,0,0,sales,medium,Yes
5755,0.78,0.57,3,177,3,0,0,accounting,medium,Yes
5756,0.44,0.92,6,268,4,1,0,accounting,medium,Yes
5757,0.18,0.86,5,267,4,0,0,accounting,medium,Yes
5758,0.37,0.52,4,211,4,0,0,hr,low,Yes
5759,0.71,0.76,3,246,3,0,0,hr,low,Yes
5760,0.55,0.83,5,220,3,0,0,hr,low,Yes
5761,0.98,0.78,3,197,2,0,0,hr,low,Yes
5762,0.88,0.53,3,188,3,0,0,technical,low,Yes
5763,0.79,0.9,5,212,5,0,0,technical,low,Yes
5764,0.96,0.66,3,230,3,0,0,technical,low,Yes
5765,0.3,0.55,6,178,2,0,0,technical,low,Yes
5766,0.59,0.9,4,226,2,0,0,technical,low,Yes
5767,0.72,0.55,4,202,3,0,0,technical,low,Yes
5768,0.59,0.87,4,191,2,0,0,technical,low,Yes
5769,0.93,0.68,2,150,3,0,0,technical,low,Yes
5770,0.49,0.86,5,235,5,0,0,technical,low,Yes
5771,0.73,0.95,3,258,3,0,0,technical,low,Yes
5772,0.53,0.6,5,247,3,0,0,technical,low,Yes
5773,0.77,0.83,6,271,3,0,0,support,low,Yes
5774,0.45,0.62,6,129,5,0,0,support,low,Yes
5775,0.95,0.78,5,246,3,0,0,support,low,Yes
5776,0.86,0.69,5,157,4,0,0,support,low,Yes
5777,0.59,0.58,4,233,4,0,0,support,low,Yes
5778,0.95,0.63,4,153,3,0,0,support,low,Yes
5779,0.7,0.92,4,142,2,1,0,support,medium,Yes
5780,0.56,0.64,5,241,3,1,0,support,medium,Yes
5781,0.5,0.92,3,186,2,0,0,support,medium,Yes
5782,0.76,0.92,4,154,3,0,0,support,medium,Yes
5783,0.85,0.77,5,263,3,0,0,support,medium,Yes
5784,0.98,1,5,150,3,0,0,technical,medium,Yes
5785,0.65,0.4,2,277,2,0,0,technical,medium,Yes
5786,0.44,0.97,4,240,5,1,0,technical,medium,Yes
5787,0.55,0.97,3,222,2,0,0,management,medium,Yes
5788,0.16,0.8,4,140,5,1,0,IT,medium,Yes
5789,0.16,0.9,6,213,2,0,0,IT,medium,Yes
5790,0.75,1,4,272,4,1,0,IT,medium,Yes
5791,0.59,0.57,4,261,2,0,0,IT,high,Yes
5792,0.48,0.87,3,236,2,0,0,IT,low,Yes
5793,0.18,0.68,6,154,5,0,0,product_mng,medium,Yes
5794,0.8,0.72,3,271,2,0,0,product_mng,medium,Yes
5795,0.8,0.88,3,154,2,0,0,product_mng,medium,Yes
5796,0.15,0.52,4,207,4,0,0,product_mng,medium,Yes
5797,0.62,0.86,4,181,2,0,0,IT,low,Yes
5798,0.21,0.99,6,165,4,1,0,RandD,low,Yes
5799,0.9,0.82,3,203,2,0,0,RandD,low,Yes
5800,0.51,1,4,197,2,0,0,RandD,low,Yes
5801,0.99,0.9,4,177,3,0,0,RandD,low,Yes
5802,0.71,0.49,4,273,2,1,0,RandD,low,Yes
5803,0.89,0.93,4,141,2,0,0,marketing,low,Yes
5804,0.74,0.67,4,158,3,0,0,sales,low,Yes
5805,0.84,0.85,3,243,2,0,0,accounting,low,Yes
5806,0.4,0.64,3,188,3,0,0,support,low,Yes
5807,1,0.71,4,216,2,0,0,technical,low,Yes
5808,0.48,0.51,5,286,3,0,0,management,low,Yes
5809,0.99,0.6,3,262,2,0,0,marketing,low,Yes
5810,0.73,0.81,5,173,3,0,0,marketing,low,Yes
5811,0.84,0.91,3,247,4,0,0,marketing,low,Yes
5812,0.55,0.7,3,237,4,0,0,sales,low,Yes
5813,0.44,0.99,5,119,2,0,0,sales,low,Yes
5814,0.95,0.67,4,227,3,0,0,sales,low,Yes
5815,0.76,0.65,4,195,3,0,0,sales,low,Yes
5816,0.94,0.7,6,217,5,0,0,sales,low,Yes
5817,0.85,0.5,4,267,3,0,0,sales,low,Yes
5818,0.57,0.62,3,154,2,0,0,sales,medium,Yes
5819,0.67,0.49,5,161,2,0,0,sales,medium,Yes
5820,0.7,0.67,3,179,3,1,0,sales,medium,Yes
5821,0.67,0.55,4,214,3,1,0,sales,medium,Yes
5822,0.72,0.84,3,167,3,0,0,sales,medium,Yes
5823,0.71,0.53,6,203,3,0,0,sales,medium,Yes
5824,0.51,0.8,4,231,3,0,0,sales,medium,Yes
5825,0.98,0.65,4,263,2,1,0,sales,medium,Yes
5826,0.52,0.83,2,227,4,0,0,sales,medium,Yes
5827,0.21,0.9,4,235,4,0,0,sales,medium,Yes
5828,0.43,0.93,6,127,3,1,0,sales,medium,Yes
5829,0.91,0.62,4,158,3,1,0,sales,medium,Yes
5830,0.74,0.85,4,105,5,0,0,sales,high,Yes
5831,0.34,0.81,3,257,5,0,0,accounting,low,Yes
5832,0.28,0.46,4,260,2,0,0,accounting,medium,Yes
5833,0.7,0.79,6,145,3,0,0,accounting,medium,Yes
5834,0.53,0.59,2,201,3,1,0,hr,medium,Yes
5835,0.97,0.51,4,241,4,0,0,hr,medium,Yes
5836,0.96,0.59,3,214,2,0,0,hr,low,Yes
5837,0.74,0.53,4,166,3,0,0,hr,low,Yes
5838,0.79,0.86,4,173,4,0,0,technical,low,Yes
5839,0.61,0.47,4,181,5,0,0,technical,low,Yes
5840,0.36,0.4,4,114,4,1,0,technical,low,Yes
5841,0.15,0.91,5,267,4,0,0,technical,low,Yes
5842,0.61,0.5,4,216,2,0,0,technical,low,Yes
5843,0.59,0.94,4,265,3,0,0,technical,low,Yes
5844,0.58,0.77,5,272,2,1,0,technical,low,Yes
5845,0.49,0.92,4,229,2,0,0,technical,low,Yes
5846,0.92,0.96,5,174,3,1,0,technical,low,Yes
5847,0.72,0.92,3,264,3,0,0,technical,low,Yes
5848,0.77,0.85,5,221,5,0,0,technical,low,Yes
5849,0.6,0.57,3,202,3,0,0,support,low,Yes
5850,0.21,0.4,3,262,3,0,0,support,low,Yes
5851,0.83,0.75,3,150,3,0,0,support,low,Yes
5852,0.71,0.95,3,251,3,0,0,support,low,Yes
5853,0.94,0.46,2,230,2,1,0,support,low,Yes
5854,0.59,0.99,3,185,2,0,0,support,medium,Yes
5855,0.59,0.59,4,216,2,1,0,support,medium,Yes
5856,0.99,0.68,3,181,3,1,0,support,medium,Yes
5857,0.64,0.7,5,140,4,0,0,support,medium,Yes
5858,0.54,0.5,4,160,3,0,0,support,medium,Yes
5859,0.78,0.63,3,192,2,0,0,support,medium,Yes
5860,0.7,0.79,6,257,4,0,0,technical,medium,Yes
5861,0.9,0.62,5,236,6,0,0,technical,medium,Yes
5862,0.14,0.74,6,160,5,0,0,technical,medium,Yes
5863,0.33,0.69,3,125,3,0,0,management,medium,Yes
5864,0.73,0.53,4,139,2,0,0,IT,medium,Yes
5865,0.8,0.87,4,217,3,0,0,IT,medium,Yes
5866,0.17,0.91,6,246,5,0,0,IT,high,Yes
5867,0.34,0.91,4,284,4,0,0,IT,low,Yes
5868,0.61,0.9,3,263,3,0,0,IT,medium,Yes
5869,0.18,0.95,4,241,6,0,0,product_mng,medium,Yes
